"","GARCH","EGARCH","GJR","RV"
"2007-04-08",2.26019432092735,2.35878963696477,2.1655657475796,1.01274887611072
"2007-04-15",2.13388922381157,2.09487460274647,1.93519435187018,1.0053226255856
"2007-04-22",1.90736596228401,1.85861763728232,1.74695704707039,1.427660974984
"2007-04-29",2.00617158212732,1.73501580628015,1.62261496965575,1.03845826656717
"2007-05-06",1.8100702890336,1.58119518809371,1.50856419069748,1.15619281004792
"2007-05-13",1.6715591803393,1.46466462317112,1.42441982679954,1.75463723681843
"2007-05-20",1.52067917827547,1.3426749256243,1.35921654522734,1.10886517494846
"2007-05-27",1.50986785678365,1.28792907334203,1.31908101226971,1.13526217277503
"2007-06-03",1.41598343696568,1.33355060478535,1.32101084887652,0.892596355135678
"2007-06-10",1.48525515836086,1.29006075994085,1.29514881091812,2.35258273153694
"2007-06-17",1.66347924995382,1.84968834466368,1.80393393600033,2.02180497616648
"2007-06-24",1.72223297401998,1.70922760408516,1.65699969597204,1.99608849959062
"2007-07-01",1.84615057611259,2.17123073808941,2.05180349441025,1.01942179639129
"2007-07-08",1.65598487371798,1.89570900719014,1.8358842659301,1.1703407844597
"2007-07-15",1.74767704353008,1.74963322987708,1.6833157949927,2.45641337736475
"2007-07-22",1.7303165004288,1.6226430594639,1.56236112489637,1.33811113237398
"2007-07-29",1.67299529735299,1.82415579419519,1.67243195701957,3.55379326016599
"2007-08-05",2.91045316124026,3.6711072512277,3.75896988960499,3.2605763098121
"2007-08-12",2.65737690054442,3.46328205174649,3.43370076296948,4.13340340875091
"2007-08-19",2.40640671978389,2.89875464124399,2.94878409528885,3.36404132388671
"2007-08-26",2.11552532062713,2.5742178166031,2.57565335138709,1.64177431111743
"2007-09-02",2.18220617353069,2.2813267000239,2.26802849784894,3.53461059460347
"2007-09-09",1.92874554036682,2.07315638340915,2.02101266598241,2.347485563571
"2007-09-16",1.85344416310505,2.21962939065754,2.04713808244018,1.59781106235076
"2007-09-23",1.95608516604912,2.00846819716768,1.8505676698241,3.09623519375507
"2007-09-30",2.21113117752283,1.87391290703476,1.71452597482564,0.902179865846812
"2007-10-07",1.94358658391556,1.66733678307316,1.57589107299762,1.70341156986708
"2007-10-14",1.99384820018888,1.58078193679879,1.49219386625897,1.12952251557265
"2007-10-21",1.77644156929044,1.44502540921285,1.40947782373538,2.81311998638529
"2007-10-28",2.54162043150351,3.00444338713079,3.04145961853233,1.69004935438265
"2007-11-04",2.47902686828399,2.59754658508442,2.64024004409713,3.02594430253288
"2007-11-11",2.31214963032983,2.68332658605267,2.57255527183471,3.55549026244857
"2007-11-18",2.75237872237722,3.45571703553251,3.41947570909439,3.43166754192065
"2007-11-25",2.38393471256349,2.85563857587359,2.93217934841913,2.94722722268665
"2007-12-02",2.17006971145189,2.73771241816995,2.6749692168479,4.03185777154529
"2007-12-09",2.34957292105351,2.4200595678981,2.35495344892056,2.3046191881979
"2007-12-16",2.19620699335462,2.13998669867718,2.08366878148398,3.0669179804923
"2007-12-23",2.28451876372787,2.63066293115,2.51059774886899,2.3818556843823
"2007-12-30",2.07659167602744,2.2803126452629,2.20260506664089,1.65699138719648
"2008-01-06",1.84741978882879,2.08280599444463,1.97333564072887,2.9608915654272
"2008-01-13",2.82306220705955,3.52283837749448,3.622261328866,2.80467476090379
"2008-01-20",2.46337164615876,3.08099836196132,3.13974624139436,4.11597047939832
"2008-01-27",3.48639046260229,4.3876875003877,4.661685054339,3.05054119142346
"2008-02-03",2.98241612003232,3.51787247962939,3.95074423880028,2.80668073644555
"2008-02-10",3.47765514198427,3.05693223665279,3.41756115779929,3.6139863255215
"2008-02-17",3.76987370482672,4.0268033556957,4.3465536840497,2.12781167639279
"2008-02-24",3.28122047470985,3.2983117837888,3.69506877230572,1.72957013758609
"2008-03-02",2.81012584115996,2.73806314231382,3.15687149420121,3.27334422559491
"2008-03-09",2.56186853541991,2.7799162249607,2.9490103488333,2.46240493544112
"2008-03-16",2.62952798777306,3.1799982369877,3.20301742038809,4.6053159807672
"2008-03-23",2.28733880684123,2.74571500431766,2.76970092630139,5.45027961069933
"2008-03-30",2.54048335142017,2.44055297034384,2.43761890778742,2.25961987153773
"2008-04-06",2.27047647528614,2.39122443289662,2.26355985306625,3.58050639562932
"2008-04-13",2.84313620144811,2.21469831029584,2.06631280636016,2.32001612532191
"2008-04-20",2.80965218412119,2.79297505603424,2.64765618734795,2.93179048812251
"2008-04-27",3.19827608302089,2.5150640220006,2.36676672344399,1.31247260485817
"2008-05-04",2.75300273405564,2.17309583671449,2.08488450386551,1.81774693641742
"2008-05-11",2.44432299553932,1.93747613624976,1.8671266267375,2.17223672119187
"2008-05-18",2.31322154034305,2.266087428639,2.10284717273768,1.57695634751983
"2008-05-25",2.40697047646137,2.06426715480178,1.9041691820679,2.30912463953101
"2008-06-01",2.72883986338805,3.00392818286928,2.95978820216435,0.963328021919257
"2008-06-08",2.51409681111706,2.57832420219656,2.56826972760871,3.87634443470721
"2008-06-15",2.60669185701166,3.06104521725039,2.98121044180279,2.30359733670363
"2008-06-22",2.26027777036816,2.56928711132942,2.57642949467625,2.2489206809588
"2008-06-29",2.51841328547599,3.15111013614763,3.10961040035328,3.07262947472378
"2008-07-06",2.65651645110605,3.49147723281859,3.39197094147405,1.88404850226852
"2008-07-13",2.37774843631424,3.18129613607575,3.02590033375373,3.25798264471554
"2008-07-20",2.27265389246967,3.14763012501856,2.90765062435217,3.09491397366805
"2008-07-27",2.16109412809319,2.6805134227232,2.52563797858689,2.7586585321143
"2008-08-03",1.90701672290542,2.33608837960577,2.21586672468411,3.69478718161207
"2008-08-10",1.70624301908636,2.02633911713129,1.964687413825,4.21784603842717
"2008-08-17",2.08101112992587,1.88985809626341,1.80243434405206,1.58193442870902
"2008-08-24",1.84154966531279,1.68268331680065,1.64304219361822,2.21446324573979
"2008-08-31",1.6679666923866,1.64381831694566,1.5542467717279,2.96238810702836
"2008-09-07",1.55988605635354,1.69230746694356,1.53756705421498,3.10384842732526
"2008-09-14",2.13859124774827,2.66837621974852,2.62258256875698,4.29973874851303
"2008-09-21",1.92205989007493,2.29507436533266,2.28960988309931,9.12284392557486
"2008-09-28",1.72024812421188,1.99776567932358,2.02299253574694,4.65023133592226
"2008-10-05",2.28656037432033,2.90743574572513,2.93818857295544,11.4800995736304
"2008-10-12",5.27122057270438,6.67253108459068,7.1989967417338,10.7623741729872
"2008-10-19",10.871454343574,12.3142501900343,14.9808709191908,15.0908775838272
"2008-10-26",9.37453756020986,8.77530262062109,12.5483877596479,9.22108312233427
"2008-11-02",8.59103444573364,8.14091174631902,11.5475678424253,11.2005324766437
"2008-11-09",8.73043389027618,6.33468182618452,9.7512115584821,8.9469585944225
"2008-11-16",7.58172931280275,5.81704315455151,8.61336539471183,9.89515701859616
"2008-11-23",7.10764385044143,6.20829205511284,8.44382080674949,11.5545629424157
"2008-11-30",7.37527456067401,7.20606466399179,9.27164062999966,7.26166381960385
"2008-12-07",8.35678703193063,5.77793272214722,7.90272476333031,11.4470719116474
"2008-12-14",7.10128848322822,5.00891093795514,6.81576150888003,5.47019221374625
"2008-12-21",5.9702353138862,3.94825277210596,5.73349963919942,5.68376544127727
"2008-12-28",5.0474398049856,3.22664958349486,4.83728416328307,2.23230641832659
"2009-01-04",4.34510291734358,3.13334659938007,4.25874197217149,4.19830772814545
"2009-01-11",4.89826864771954,2.84917226864897,3.70906717293931,3.85496646789822
"2009-01-18",4.70945224604261,3.85193087947161,4.43600244155663,4.17214206465887
"2009-01-25",4.59079034323841,4.45943759670633,4.91183251346236,7.08444898248161
"2009-02-01",4.02827658752087,4.10176397005192,4.41038327429263,5.38891729558912
"2009-02-08",3.43958604543488,3.48269405221849,3.77669925012511,3.56584652426674
"2009-02-15",3.85139626031666,3.04243365777881,3.2839157867424,5.20189273715078
"2009-02-22",4.08030995557723,4.10663855848448,4.38915419200299,4.95308722120938
"2009-03-01",4.93435065120413,5.52045614298552,6.12026707483562,6.10712293439025
"2009-03-08",4.7583641967934,5.4944548396431,6.05301591057093,6.90088922075476
"2009-03-15",5.40036996906221,6.3174068525146,7.12661726339849,7.46309046933062
"2009-03-22",6.78115664109643,5.15700668942645,6.12341408838594,4.48179761673951
"2009-03-29",5.75314810988007,4.08802555481061,5.16263557259591,7.83828996156621
"2009-04-05",5.67710336817161,3.50259416255958,4.42676062121048,5.09086334733531
"2009-04-12",5.03851699058498,2.98994014395264,3.77802307662118,4.67435995077375
"2009-04-19",4.33236750944593,2.56428630978202,3.23113865435705,2.88975107256818
"2009-04-26",3.74614683172774,2.24530706274277,2.78503827090784,5.28126300117873
"2009-05-03",3.19434821679573,2.05251105051784,2.43253183325122,2.44307800604523
"2009-05-10",2.8106564645109,1.85125526901226,2.1420978321536,4.65170217986398
"2009-05-17",3.72543668407952,1.87553826625926,2.03509843905396,3.8143547751719
"2009-05-24",4.05542402116348,3.73335192052211,3.93860369694304,3.48357472413633
"2009-05-31",3.4505312484826,3.05848989633759,3.35657098613599,3.81683327739579
"2009-06-07",3.43093070020082,2.68347605242902,2.91444818490077,3.13332209391654
"2009-06-14",3.13453187152794,2.36103594173096,2.53782983056429,0.803018184654477
"2009-06-21",2.70718312151928,2.06146452811089,2.22140611571326,2.87105189291411
"2009-06-28",2.688482418715,2.65651131615764,2.68503950913109,3.82862740746767
"2009-07-05",2.32950877978541,2.32383174050853,2.34411947269213,3.23824128401698
"2009-07-12",2.37673185860748,2.75437856248737,2.66910158865741,2.08168068670959
"2009-07-19",2.28755413287536,2.87422549602202,2.67798518032484,3.95150617941408
"2009-07-26",3.8838286255856,2.67046387422396,2.47786569625392,2.61125228159448
"2009-08-02",3.860788647001,2.41878494558889,2.22975878195816,1.33033370062137
"2009-08-09",3.30862459011236,2.11176294938847,1.97820381131846,2.14338177581058
"2009-08-16",3.05014945961522,1.934858387533,1.80145805719877,2.06226168385024
"2009-08-23",2.63810236117217,1.88648732968301,1.69828777819668,3.47976270942296
"2009-08-30",2.52460968028817,1.75752218505139,1.58667664718857,0.419414269096082
"2009-09-06",2.19819714446021,1.58435247080131,1.47979318566313,2.86224270689056
"2009-09-13",2.02556069694485,1.80694266604376,1.63056712989538,1.57153293099248
"2009-09-20",2.19611039641088,1.71140886646005,1.54543036947102,1.72429794498575
"2009-09-27",2.27204248054566,1.63200703518774,1.47957835489274,1.69012748829137
"2009-10-04",2.28439526597054,2.22376949275631,2.08494152524976,3.20807725546342
"2009-10-11",2.2009134488808,2.47406108685475,2.25037145670554,2.23085955989163
